OrderDate,Region,ProductCategory,CustomerSegment,UnitsSold,Revenue,Cost,Profit
2024-02-21,East,Product C,Wholesale,11,455.3,293.88,161.42
2024-02-21,East,Product D,Wholesale,27,10403.7,6491.84,3911.86
2024-02-21,West,Product A,Wholesale,21,10120.09,7259.32,2860.77
2024-02-21,West,Product B,Wholesale,22,8474.62,5859.36,2615.26
2024-02-21,West,Product C,Wholesale,13,3121.65,2173.62,948.03
2024-02-21,West,Product D,Retail,29,7280.16,5927.41,1352.75
2024-02-22,North,Product A,Online,17,8346.53,6490.26,1856.27
2024-02-22,North,Product B,Online,31,4220.62,3529.36,691.26
2024-02-22,North,Product C,Wholesale,48,10329.77,8610.45,1719.32
2024-02-22,North,Product D,Online,12,1734.96,1132.84,602.12
2024-02-22,South,Product A,Wholesale,23,1266.82,909.35,357.47
2024-02-22,South,Product B,Online,6,667.51,518.93,148.58
2024-02-22,South,Product C,Wholesale,34,12076.44,7708.66,4367.78
2024-02-22,South,Product D,Wholesale,34,13039.3,7257.48,5781.82
2024-02-22,East,Product A,Online,32,5401.6,3139.49,2262.11
2024-02-22,East,Product B,Wholesale,39,15406.85,12881.03,2525.82
2024-02-22,East,Product C,Retail,22,9470.99,6734.56,2736.43
2024-02-22,East,Product D,Wholesale,10,3965.22,2505.8,1459.42
2024-02-22,West,Product A,Wholesale,43,1810.61,1417.4,393.21
2024-02-22,West,Product B,Online,8,3263.78,1921.84,1341.94
2024-02-22,West,Product C,Wholesale,29,7273.99,5323.48,1950.51
2024-02-22,West,Product D,Online,36,5711.93,3651.31,2060.62
2024-02-23,North,Product A,Retail,34,16889.92,8710.45,8179.47
2024-02-23,North,Product B,Retail,7,1388.99,885.29,503.7
2024-02-23,North,Product C,Online,30,13825.34,11514.09,2311.25
2024-02-23,North,Product D,Retail,26,4976.87,3860.27,1116.6
2024-02-23,South,Product A,Retail,20,5908.88,3813.95,2094.93
2024-02-23,South,Product B,Online,1,111.96,91.96,20.0
2024-02-23,South,Product C,Retail,10,4231.12,3228.85,1002.27
2024-02-23,South,Product D,Retail,1,104.11,83.64,20.47
2024-02-23,East,Product A,Online,41,19525.04,13737.19,5787.85
2024-02-23,East,Product B,Online,21,5628.32,4308.88,1319.44
2024-02-23,East,Product C,Online,45,8525.89,6930.98,1594.91
2024-02-23,East,Product D,Online,26,11659.13,7541.2,4117.93
2024-02-23,West,Product A,Retail,42,18759.97,12955.2,5804.77
2024-02-23,West,Product B,Online,29,4133.9,2494.78,1639.12
2024-02-23,West,Product C,Wholesale,46,5492.23,2882.9,2609.33
2024-02-23,West,Product D,Online,15,6632.38,4384.01,2248.37
2024-02-24,North,Product A,Wholesale,24,10004.12,5168.87,4835.25
2024-02-24,North,Product B,Online,29,11314.03,8249.37,3064.66
2024-02-24,North,Product C,Online,34,14974.41,10312.62,4661.79
2024-02-24,North,Product D,Wholesale,45,1711.54,932.37,779.17
2024-02-24,South,Product A,Wholesale,41,820.23,529.7,290.53
2024-02-24,South,Product B,Online,6,277.35,233.13,44.22
2024-02-24,South,Product C,Online,39,6474.6,3926.07,2548.53
2024-02-24,South,Product D,Wholesale,22,8141.88,6826.12,1315.76
2024-02-24,East,Product A,Online,36,13539.97,10790.66,2749.31
2024-02-24,East,Product B,Online,30,5284.25,3960.11,1324.14
2024-02-24,East,Product C,Online,14,1122.4,693.57,428.83
2024-02-24,East,Product D,Retail,36,17738.35,13551.87,4186.48
2024-02-24,West,Product A,Online,21,1927.98,1220.88,707.1
2024-02-24,West,Product B,Wholesale,31,11836.99,6004.14,5832.85
2024-02-24,West,Product C,Wholesale,9,1341.42,965.76,375.66
2024-02-24,West,Product D,Retail,17,5248.68,3169.13,2079.55
2024-02-25,North,Product A,Online,21,6065.72,4690.36,1375.36
2024-02-25,North,Product B,Online,25,2565.07,2155.55,409.52
2024-02-25,North,Product C,Online,24,2311.97,1301.8,1010.17
2024-02-25,North,Product D,Online,6,2772.46,2060.24,712.22
2024-02-25,South,Product A,Retail,17,591.8,306.65,285.15
2024-02-25,South,Product B,Retail,13,1591.57,1166.3,425.27
2024-02-25,South,Product C,Online,3,231.18,177.47,53.71
2024-02-25,South,Product D,Online,45,21357.16,14388.12,6969.04
2024-02-25,East,Product A,Wholesale,26,2554.68,1980.32,574.36
2024-02-25,East,Product B,Wholesale,49,1572.55,1248.05,324.5
2024-02-25,East,Product C,Online,33,16028.87,10469.76,5559.11
2024-02-25,East,Product D,Retail,29,11954.42,8263.5,3690.92
2024-02-25,West,Product A,Online,40,1792.04,1212.63,579.41
2024-02-25,West,Product B,Wholesale,16,6945.08,3908.27,3036.81
2024-02-25,West,Product C,Online,35,16701.45,9676.06,7025.39
2024-02-25,West,Product D,Online,10,4082.19,3008.59,1073.6
2024-02-26,North,Product A,Retail,2,876.56,644.66,231.9
2024-02-26,North,Product B,Online,8,1121.8,806.24,315.56
2024-02-26,North,Product C,Retail,16,7861.04,5658.36,2202.68
2024-02-26,North,Product D,Retail,49,1445.59,920.46,525.13
2024-02-26,South,Product A,Retail,27,5875.05,4860.12,1014.93
2024-02-26,South,Product B,Online,28,5996.85,3141.89,2854.96
2024-02-26,South,Product C,Online,33,5186.41,3378.78,1807.63
2024-02-26,South,Product D,Online,22,3950.74,2053.61,1897.13
2024-02-26,East,Product A,Wholesale,39,18460.08,13376.3,5083.78
2024-02-26,East,Product B,Online,7,2264.47,1289.95,974.52
2024-02-26,East,Product C,Wholesale,29,1991.11,1189.19,801.92
2024-02-26,East,Product D,Wholesale,10,4590.71,2313.8,2276.91
2024-02-26,West,Product A,Wholesale,29,14181.29,7602.48,6578.81
2024-02-26,West,Product B,Wholesale,5,2449.5,1700.99,748.51
2024-02-26,West,Product C,Retail,26,7785.65,4449.92,3335.73
2024-02-26,West,Product D,Wholesale,12,666.48,474.48,192.0
2024-02-27,North,Product A,Wholesale,25,9381.94,6761.99,2619.95
2024-02-27,North,Product B,Online,38,18426.12,13106.0,5320.12
2024-02-27,North,Product C,Online,27,1519.56,1265.79,253.77
2024-02-27,North,Product D,Online,41,2631.88,1867.75,764.13
2024-02-27,South,Product A,Wholesale,47,13424.23,9726.81,3697.42
2024-02-27,South,Product B,Retail,3,597.49,416.62,180.87
2024-02-27,South,Product C,Online,33,11305.37,7961.75,3343.62
2024-02-27,South,Product D,Retail,36,5031.78,2519.44,2512.34
2024-02-27,East,Product A,Online,19,1345.86,745.86,600.0
2024-02-27,East,Product B,Wholesale,22,10356.44,5202.44,5154.0
2024-02-27,East,Product C,Retail,36,12835.69,9473.24,3362.45
2024-02-27,East,Product D,Retail,49,10049.63,8318.01,1731.62
2024-02-27,West,Product A,Retail,36,16957.18,9787.16,7170.02
2024-02-27,West,Product B,Wholesale,45,14232.58,10799.58,3433.0
2024-02-27,West,Product C,Online,48,16281.47,10978.83,5302.64
2024-02-27,West,Product D,Retail,35,15652.96,8288.33,7364.63
2024-02-28,North,Product A,Online,28,12136.14,9539.47,2596.67
2024-02-28,North,Product B,Retail,9,2073.82,1760.03,313.79
2024-02-28,North,Product C,Retail,43,14021.89,8198.71,5823.18
2024-02-28,North,Product D,Online,40,13356.69,10504.09,2852.6
2024-02-28,South,Product A,Retail,32,14640.97,7471.67,7169.3
2024-02-28,South,Product B,Online,46,6899.4,4047.5,2851.9
2024-02-28,South,Product C,Wholesale,3,370.1,262.39,107.71
2024-02-28,South,Product D,Wholesale,30,14301.47,11347.82,2953.65
2024-02-28,East,Product A,Wholesale,19,4880.73,2924.32,1956.41
2024-02-28,East,Product B,Online,3,948.17,720.62,227.55
2024-02-28,East,Product C,Retail,46,7356.23,5662.53,1693.7
2024-02-28,East,Product D,Online,9,1070.86,835.17,235.69
2024-02-28,West,Product A,Retail,49,21329.35,17497.32,3832.03
2024-02-28,West,Product B,Wholesale,9,331.23,256.9,74.33
2024-02-28,West,Product C,Wholesale,43,14027.38,11106.53,2920.85
2024-02-28,West,Product D,Wholesale,43,20184.83,10544.6,9640.23
2024-02-29,North,Product A,Retail,22,8730.63,6195.22,2535.41
2024-02-29,North,Product B,Online,4,1213.25,779.72,433.53
2024-02-29,North,Product C,Online,24,11160.31,5991.83,5168.48
2024-02-29,North,Product D,Retail,3,649.93,474.0,175.93
2024-02-29,South,Product A,Retail,38,3669.14,2040.64,1628.5
2024-02-29,South,Product B,Online,49,5346.41,3916.12,1430.29
2024-02-29,South,Product C,Online,3,1232.34,911.68,320.66
2024-02-29,South,Product D,Online,4,635.24,386.5,248.74
2024-02-29,East,Product A,Online,42,11636.76,7271.93,4364.83
2024-02-29,East,Product B,Online,24,9572.65,5817.57,3755.08
2024-02-29,East,Product C,Retail,32,12718.45,9173.51,3544.94
2024-02-29,East,Product D,Retail,42,6313.41,3668.88,2644.53
2024-02-29,West,Product A,Retail,21,9527.87,5022.85,4505.02
2024-02-29,West,Product B,Retail,35,6561.35,4478.51,2082.84
2024-02-29,West,Product C,Online,42,18669.03,11587.37,7081.66
2024-02-29,West,Product D,Retail,30,6924.63,4942.05,1982.58
2024-03-01,North,Product A,Wholesale,47,16137.44,9081.16,7056.28
2024-03-01,North,Product B,Online,47,11980.33,7791.56,4188.77
2024-03-01,North,Product C,Wholesale,40,17369.07,11917.98,5451.09
2024-03-01,North,Product D,Retail,30,2923.62,1547.31,1376.31
2024-03-01,South,Product A,Wholesale,43,15977.02,12918.73,3058.29
2024-03-01,South,Product B,Wholesale,10,3246.27,2284.56,961.71
2024-03-01,South,Product C,Online,9,1095.38,666.92,428.46
2024-03-01,South,Product D,Online,47,9761.7,5681.03,4080.67
2024-03-01,East,Product A,Retail,28,8246.5,6969.83,1276.67
2024-03-01,East,Product B,Online,47,17947.2,14447.75,3499.45
2024-03-01,East,Product C,Retail,10,2176.95,1662.66,514.29
2024-03-01,East,Product D,Wholesale,34,7403.16,5957.21,1445.95
2024-03-01,West,Product A,Retail,29,7992.46,4319.03,3673.43
2024-03-01,West,Product B,Retail,29,6692.21,5642.55,1049.66
2024-03-01,West,Product C,Online,7,524.0,402.26,121.74
2024-03-01,West,Product D,Retail,7,2737.24,2280.13,457.11
2024-03-02,North,Product A,Online,49,15358.64,12287.8,3070.84
2024-03-02,North,Product B,Wholesale,3,867.38,624.47,242.91
2024-03-02,North,Product C,Retail,16,396.64,298.75,97.89
2024-03-02,North,Product D,Online,29,12013.73,9552.89,2460.84
2024-03-02,South,Product A,Wholesale,44,7926.23,6159.04,1767.19
2024-03-02,South,Product B,Retail,29,3133.52,2504.44,629.08
2024-03-02,South,Product C,Wholesale,15,3657.43,1925.62,1731.81
2024-03-02,South,Product D,Wholesale,40,1097.76,656.8,440.96
2024-03-02,East,Product A,Online,32,1284.9,857.98,426.92
2024-03-02,East,Product B,Retail,40,19386.86,10145.1,9241.76
2024-03-02,East,Product C,Retail,49,2722.96,1719.32,1003.64
2024-03-02,East,Product D,Wholesale,15,1967.15,1632.52,334.63
2024-03-02,West,Product A,Wholesale,29,6793.71,3563.31,3230.4
2024-03-02,West,Product B,Online,40,2119.3,1333.78,785.52
2024-03-02,West,Product C,Online,11,3687.53,2758.52,929.01
2024-03-02,West,Product D,Retail,30,3734.41,2732.06,1002.35
2024-03-03,North,Product A,Retail,9,202.95,158.62,44.33
2024-03-03,North,Product B,Retail,15,650.34,457.42,192.92
2024-03-03,North,Product C,Wholesale,37,9994.26,6222.14,3772.12
2024-03-03,North,Product D,Retail,17,459.37,263.01,196.36
2024-03-03,South,Product A,Wholesale,7,2365.95,1470.29,895.66
2024-03-03,South,Product B,Online,29,2788.81,1646.46,1142.35
2024-03-03,South,Product C,Wholesale,3,683.75,527.18,156.57
2024-03-03,South,Product D,Wholesale,37,10359.64,7929.2,2430.44
2024-03-03,East,Product A,Online,13,4707.73,2990.23,1717.5
2024-03-03,East,Product B,Wholesale,40,12315.61,9871.33,2444.28
2024-03-03,East,Product C,Retail,12,4412.22,3357.76,1054.46
2024-03-03,East,Product D,Wholesale,26,9208.03,5837.7,3370.33
2024-03-03,West,Product A,Wholesale,23,7741.0,6027.8,1713.2
2024-03-03,West,Product B,Online,38,10486.51,7580.35,2906.16
2024-03-03,West,Product C,Retail,30,3840.6,2631.02,1209.58
2024-03-03,West,Product D,Wholesale,46,5749.24,4072.51,1676.73
2024-03-04,North,Product A,Online,10,3377.45,2652.07,725.38
2024-03-04,North,Product B,Retail,6,2385.72,1838.87,546.85
2024-03-04,North,Product C,Wholesale,28,3479.58,2304.86,1174.72
2024-03-04,North,Product D,Online,6,1315.89,1067.14,248.75
2024-03-04,South,Product A,Wholesale,5,1612.1,1290.23,321.87
2024-03-04,South,Product B,Online,25,11275.03,9142.26,2132.77
2024-03-04,South,Product C,Wholesale,29,6654.96,4880.55,1774.41
2024-03-04,South,Product D,Retail,2,758.08,594.68,163.4
2024-03-04,East,Product A,Online,38,2491.3,2116.64,374.66
2024-03-04,East,Product B,Online,31,12544.06,9232.31,3311.75
2024-03-04,East,Product C,Retail,45,10961.84,7672.27,3289.57
2024-03-04,East,Product D,Online,13,1071.7,544.26,527.44
2024-03-04,West,Product A,Online,21,8320.08,5808.77,2511.31
2024-03-04,West,Product B,Online,48,8153.0,4121.42,4031.58
2024-03-04,West,Product C,Online,14,6439.57,4811.36,1628.21
2024-03-04,West,Product D,Online,15,3983.78,1999.34,1984.44
2024-03-05,North,Product A,Online,16,3505.78,2246.56,1259.22
2024-03-05,North,Product B,Online,25,1331.94,963.54,368.4
2024-03-05,North,Product C,Retail,43,14815.23,8125.45,6689.78
2024-03-05,North,Product D,Online,20,5867.05,4716.78,1150.27
2024-03-05,South,Product A,Online,46,9122.41,6536.07,2586.34
2024-03-05,South,Product B,Wholesale,5,2489.51,2099.63,389.88
2024-03-05,South,Product C,Wholesale,49,11826.65,9804.01,2022.64
2024-03-05,South,Product D,Online,11,5231.78,4140.91,1090.87
2024-03-05,East,Product A,Retail,18,1310.95,1079.92,231.03
2024-03-05,East,Product B,Retail,23,8087.36,6016.98,2070.38
2024-03-05,East,Product C,Online,10,2862.5,2180.45,682.05
2024-03-05,East,Product D,Wholesale,4,874.55,499.77,374.78
2024-03-05,West,Product A,Wholesale,22,6561.91,4321.14,2240.77
2024-03-05,West,Product B,Retail,14,687.26,508.5,178.76
2024-03-05,West,Product C,Wholesale,43,10221.87,6738.31,3483.56
2024-03-05,West,Product D,Wholesale,38,10535.46,7069.01,3466.45
2024-03-06,North,Product A,Wholesale,13,1219.03,853.82,365.21
2024-03-06,North,Product B,Online,2,924.46,650.93,273.53
2024-03-06,North,Product C,Wholesale,22,7859.88,4112.95,3746.93
2024-03-06,North,Product D,Online,30,13785.68,9866.55,3919.13
2024-03-06,South,Product A,Retail,16,5624.42,3986.99,1637.43
2024-03-06,South,Product B,Online,47,16358.72,10328.97,6029.75
2024-03-06,South,Product C,Online,24,10670.4,5802.85,4867.55
2024-03-06,South,Product D,Online,20,2475.78,1836.84,638.94
2024-03-06,East,Product A,Wholesale,8,3772.57,2910.8,861.77
2024-03-06,East,Product B,Retail,20,3736.07,2437.37,1298.7
2024-03-06,East,Product C,Online,17,7296.79,6043.84,1252.95
2024-03-06,East,Product D,Wholesale,46,9433.99,4951.54,4482.45
2024-03-06,West,Product A,Wholesale,34,8431.2,4378.56,4052.64
2024-03-06,West,Product B,Online,32,3212.66,1771.93,1440.73
2024-03-06,West,Product C,Online,37,14225.03,11930.77,2294.26
2024-03-06,West,Product D,Retail,40,4779.64,3444.7,1334.94
2024-03-07,North,Product A,Retail,30,895.5,706.83,188.67
2024-03-07,North,Product B,Retail,36,12366.62,6454.11,5912.51
2024-03-07,North,Product C,Wholesale,26,10616.62,5854.24,4762.38
2024-03-07,North,Product D,Wholesale,24,2264.74,1197.95,1066.79
2024-03-07,South,Product A,Wholesale,31,5120.0,3569.63,1550.37
2024-03-07,South,Product B,Wholesale,5,1248.39,965.25,283.14
2024-03-07,South,Product C,Wholesale,24,7668.46,4568.67,3099.79
2024-03-07,South,Product D,Online,23,1368.29,904.24,464.05
2024-03-07,East,Product A,Wholesale,42,17419.21,9056.99,8362.22
2024-03-07,East,Product B,Wholesale,9,1003.94,623.92,380.02
2024-03-07,East,Product C,Online,12,4715.8,3780.99,934.81
2024-03-07,East,Product D,Retail,15,4173.76,3314.12,859.64
2024-03-07,West,Product A,Online,32,14303.02,9011.1,5291.92
2024-03-07,West,Product B,Online,21,5353.08,4066.06,1287.02
2024-03-07,West,Product C,Online,12,3023.12,2398.48,624.64
2024-03-07,West,Product D,Online,35,14135.26,7677.3,6457.96
2024-03-08,North,Product A,Retail,4,879.0,597.59,281.41
2024-03-08,North,Product B,Online,45,21451.21,12043.18,9408.03
2024-03-08,North,Product C,Online,13,3874.92,2601.5,1273.42
2024-03-08,North,Product D,Retail,4,1942.85,1605.4,337.45
2024-03-08,South,Product A,Retail,32,4931.83,2693.17,2238.66
2024-03-08,South,Product B,Wholesale,30,12901.36,8666.72,4234.64
2024-03-08,South,Product C,Wholesale,34,15420.07,10969.03,4451.04
2024-03-08,South,Product D,Wholesale,8,2305.66,1452.36,853.3
2024-03-08,East,Product A,Online,14,1978.81,1639.67,339.14
2024-03-08,East,Product B,Online,12,3447.08,2743.16,703.92
2024-03-08,East,Product C,Retail,5,520.3,382.66,137.64
2024-03-08,East,Product D,Online,31,3866.93,3116.46,750.47
2024-03-08,West,Product A,Wholesale,22,8377.7,6017.01,2360.69
2024-03-08,West,Product B,Wholesale,49,15734.78,11999.23,3735.55
2024-03-08,West,Product C,Retail,36,8639.83,5381.98,3257.85
2024-03-08,West,Product D,Retail,24,6080.22,4999.51,1080.71
2024-03-09,North,Product A,Wholesale,23,3677.73,2106.01,1571.72
2024-03-09,North,Product B,Retail,47,21434.28,14228.59,7205.69
2024-03-09,North,Product C,Wholesale,28,10782.14,5974.08,4808.06
2024-03-09,North,Product D,Retail,18,4791.65,3576.63,1215.02
2024-03-09,South,Product A,Wholesale,32,6412.37,4795.44,1616.93
2024-03-09,South,Product B,Online,13,4468.25,3427.2,1041.05
2024-03-09,South,Product C,Retail,17,4506.34,3223.36,1282.98
2024-03-09,South,Product D,Wholesale,10,3913.05,2125.53,1787.52
2024-03-09,East,Product A,Online,33,14171.23,11690.33,2480.9
2024-03-09,East,Product B,Retail,1,402.08,307.11,94.97
2024-03-09,East,Product C,Wholesale,32,1402.08,1056.62,345.46
2024-03-09,East,Product D,Retail,8,1239.23,694.87,544.36
2024-03-09,West,Product A,Online,43,17401.84,11089.02,6312.82
2024-03-09,West,Product B,Wholesale,39,3129.1,2410.88,718.22
2024-03-09,West,Product C,Wholesale,29,12502.39,9905.31,2597.08
2024-03-09,West,Product D,Online,22,1138.7,576.98,561.72
2024-03-10,North,Product A,Online,8,3136.94,1825.85,1311.09
2024-03-10,North,Product B,Online,24,826.8,691.64,135.16
2024-03-10,North,Product C,Retail,40,18717.54,11098.07,7619.47
2024-03-10,North,Product D,Wholesale,6,2074.08,1267.56,806.52
2024-03-10,South,Product A,Wholesale,38,18036.23,14603.92,3432.31
2024-03-10,South,Product B,Retail,26,11913.38,7373.42,4539.96
2024-03-10,South,Product C,Wholesale,32,8980.81,5580.77,3400.04
2024-03-10,South,Product D,Online,19,3224.34,1995.83,1228.51
2024-03-10,East,Product A,Retail,28,4068.49,2523.22,1545.27
2024-03-10,East,Product B,Wholesale,12,1309.82,825.68,484.14
2024-03-10,East,Product C,Online,44,4362.37,2547.61,1814.76
2024-03-10,East,Product D,Online,24,4413.22,2899.81,1513.41
2024-03-10,West,Product A,Wholesale,34,3770.9,1892.08,1878.82
2024-03-10,West,Product B,Wholesale,42,19080.09,13864.18,5215.91
2024-03-10,West,Product C,Wholesale,19,8627.76,6782.22,1845.54
2024-03-10,West,Product D,Retail,27,1260.65,633.36,627.29
2024-03-11,North,Product A,Online,44,9564.49,6129.33,3435.16
2024-03-11,North,Product B,Online,20,7671.66,4628.12,3043.54
2024-03-11,North,Product C,Wholesale,48,7218.43,4090.78,3127.65
2024-03-11,North,Product D,Retail,3,552.63,359.48,193.15
2024-03-11,South,Product A,Wholesale,22,2270.5,1521.32,749.18
2024-03-11,South,Product B,Online,15,7139.28,3912.19,3227.09
2024-03-11,South,Product C,Wholesale,46,14879.82,10479.29,4400.53
2024-03-11,South,Product D,Online,5,952.32,491.24,461.08
2024-03-11,East,Product A,Online,23,7731.62,6386.66,1344.96
2024-03-11,East,Product B,Wholesale,22,5964.39,4442.82,1521.57
2024-03-11,East,Product C,Online,10,1768.61,891.0,877.61
2024-03-11,East,Product D,Retail,11,4449.18,2387.25,2061.93
2024-03-11,West,Product A,Retail,37,2848.27,2401.66,446.61
2024-03-11,West,Product B,Retail,5,261.36,185.09,76.27
2024-03-11,West,Product C,Online,40,1422.91,1039.51,383.4
2024-03-11,West,Product D,Retail,26,10372.86,7902.63,2470.23
2024-03-12,North,Product A,Online,28,13779.14,8141.88,5637.26
2024-03-12,North,Product B,Online,21,2839.91,1563.39,1276.52
2024-03-12,North,Product C,Retail,25,8804.14,5813.15,2990.99
2024-03-12,North,Product D,Wholesale,47,13899.29,7620.42,6278.87
2024-03-12,South,Product A,Wholesale,42,17442.81,13731.74,3711.07
2024-03-12,South,Product B,Online,35,6593.76,4133.6,2460.16
2024-03-12,South,Product C,Retail,17,3017.94,1729.8,1288.14
2024-03-12,South,Product D,Wholesale,38,9272.48,6200.94,3071.54
2024-03-12,East,Product A,Retail,35,4416.81,2797.37,1619.44
2024-03-12,East,Product B,Retail,15,6230.09,3953.7,2276.39
2024-03-12,East,Product C,Wholesale,31,5132.89,4241.79,891.1
2024-03-12,East,Product D,Retail,5,2341.0,1730.83,610.17
2024-03-12,West,Product A,Wholesale,34,1213.0,808.41,404.59
2024-03-12,West,Product B,Retail,6,2003.98,1436.32,567.66
2024-03-12,West,Product C,Online,14,5957.47,3445.76,2511.71
2024-03-12,West,Product D,Online,15,4712.13,3903.85,808.28
2024-03-13,North,Product A,Online,17,5629.6,3270.9,2358.7
2024-03-13,North,Product B,Retail,32,15081.21,7787.56,7293.65
2024-03-13,North,Product C,Online,17,7677.96,6424.85,1253.11
2024-03-13,North,Product D,Wholesale,32,12160.44,8343.05,3817.39
2024-03-13,South,Product A,Online,37,1985.12,1267.18,717.94
2024-03-13,South,Product B,Retail,16,6673.68,3434.75,3238.93
2024-03-13,South,Product C,Online,26,2619.18,2115.68,503.5
2024-03-13,South,Product D,Online,3,393.19,265.74,127.45
2024-03-13,East,Product A,Online,31,14876.8,8586.24,6290.56
2024-03-13,East,Product B,Retail,44,20234.8,14617.52,5617.28
2024-03-13,East,Product C,Wholesale,16,3416.66,2608.07,808.59
2024-03-13,East,Product D,Wholesale,5,1974.31,1262.33,711.98
2024-03-13,West,Product A,Wholesale,43,19303.79,14097.93,5205.86
2024-03-13,West,Product B,Retail,6,2836.34,1653.59,1182.75
2024-03-13,West,Product C,Online,23,5985.27,3901.32,2083.95
2024-03-13,West,Product D,Wholesale,40,11311.45,6742.02,4569.43
2024-03-14,North,Product A,Online,20,2465.96,1996.25,469.71
2024-03-14,North,Product B,Online,3,1253.02,939.13,313.89
2024-03-14,North,Product C,Wholesale,4,529.08,303.59,225.49
2024-03-14,North,Product D,Wholesale,6,1388.85,758.79,630.06
2024-03-14,South,Product A,Wholesale,48,15229.67,10036.98,5192.69
2024-03-14,South,Product B,Wholesale,3,1496.58,848.41,648.17
2024-03-14,South,Product C,Retail,33,7486.79,4541.28,2945.51
2024-03-14,South,Product D,Retail,23,1185.24,960.63,224.61
2024-03-14,East,Product A,Retail,47,12149.96,9974.26,2175.7
2024-03-14,East,Product B,Online,28,2313.94,1614.89,699.05
2024-03-14,East,Product C,Wholesale,25,10066.53,7584.94,2481.59
2024-03-14,East,Product D,Wholesale,30,2043.54,1033.64,1009.9
2024-03-14,West,Product A,Online,35,10821.15,6027.99,4793.16
2024-03-14,West,Product B,Retail,11,345.18,273.46,71.72
2024-03-14,West,Product C,Wholesale,7,595.14,345.79,249.35
2024-03-14,West,Product D,Online,12,446.96,368.48,78.48
2024-03-15,North,Product A,Online,11,2437.62,1227.07,1210.55
2024-03-15,North,Product B,Online,26,12335.52,9542.33,2793.19
2024-03-15,North,Product C,Retail,47,6532.02,4861.13,1670.89
2024-03-15,North,Product D,Online,4,1949.7,1346.21,603.49
2024-03-15,South,Product A,Online,27,9734.33,5792.14,3942.19
2024-03-15,South,Product B,Retail,47,12517.41,7110.6,5406.81
2024-03-15,South,Product C,Retail,43,17488.59,10117.35,7371.24
2024-03-15,South,Product D,Wholesale,8,3732.73,1990.95,1741.78
2024-03-15,East,Product A,Online,29,9300.28,5585.42,3714.86
2024-03-15,East,Product B,Retail,16,2869.75,2100.6,769.15
2024-03-15,East,Product C,Online,37,13660.92,9146.49,4514.43
2024-03-15,East,Product D,Retail,46,13124.99,7555.9,5569.09
2024-03-15,West,Product A,Retail,37,14240.46,7887.29,6353.17
2024-03-15,West,Product B,Wholesale,6,1118.09,718.6,399.49
2024-03-15,West,Product C,Online,5,2085.66,1469.75,615.91
2024-03-15,West,Product D,Wholesale,23,9323.48,5466.19,3857.29
2024-03-16,North,Product A,Online,29,5379.86,3325.07,2054.79
2024-03-16,North,Product B,Wholesale,36,2830.09,1525.13,1304.96
2024-03-16,North,Product C,Retail,6,2640.34,2050.71,589.63
2024-03-16,North,Product D,Online,32,13302.02,8499.29,4802.73
2024-03-16,South,Product A,Retail,11,2123.31,1560.52,562.79
2024-03-16,South,Product B,Wholesale,44,2595.57,2199.5,396.07
2024-03-16,South,Product C,Wholesale,31,15327.7,12906.66,2421.04
2024-03-16,South,Product D,Retail,31,10432.21,7325.84,3106.37
2024-03-16,East,Product A,Wholesale,31,4926.86,3269.9,1656.96
2024-03-16,East,Product B,Retail,10,2251.93,1386.29,865.64
2024-03-16,East,Product C,Retail,32,13704.82,7819.08,5885.74
2024-03-16,East,Product D,Online,31,10873.62,8570.0,2303.62
2024-03-16,West,Product A,Wholesale,21,8277.53,4185.7,4091.83
2024-03-16,West,Product B,Retail,12,471.2,382.36,88.84
2024-03-16,West,Product C,Wholesale,47,5684.79,4365.22,1319.57
2024-03-16,West,Product D,Wholesale,42,18289.74,9803.21,8486.53
2024-03-17,North,Product A,Retail,11,5389.92,3966.14,1423.78
2024-03-17,North,Product B,Retail,3,527.03,388.3,138.73
2024-03-17,North,Product C,Wholesale,2,775.2,389.07,386.13
2024-03-17,North,Product D,Retail,30,6044.65,3325.7,2718.95
2024-03-17,South,Product A,Retail,10,3523.3,2049.39,1473.91
2024-03-17,South,Product B,Wholesale,41,13655.99,8028.06,5627.93
2024-03-17,South,Product C,Wholesale,16,1950.72,1058.66,892.06
2024-03-17,South,Product D,Wholesale,43,3201.42,2717.74,483.68
2024-03-17,East,Product A,Wholesale,25,11646.31,7176.34,4469.97
2024-03-17,East,Product B,Online,9,2870.2,2245.54,624.66
2024-03-17,East,Product C,Wholesale,2,449.34,310.88,138.46
2024-03-17,East,Product D,Wholesale,27,8749.02,6841.16,1907.86
2024-03-17,West,Product A,Retail,29,11799.23,8344.49,3454.74
2024-03-17,West,Product B,Wholesale,39,10145.21,5319.01,4826.2
2024-03-17,West,Product C,Wholesale,37,11412.2,7067.98,4344.22
2024-03-17,West,Product D,Retail,12,1107.96,884.22,223.74
2024-03-18,North,Product A,Retail,36,13279.78,10287.44,2992.34
2024-03-18,North,Product B,Retail,36,11182.72,6796.41,4386.31
2024-03-18,North,Product C,Online,36,11338.31,7975.58,3362.73
2024-03-18,North,Product D,Retail,32,12257.29,6479.0,5778.29
2024-03-18,South,Product A,Online,4,705.58,384.34,321.24
2024-03-18,South,Product B,Retail,31,1251.95,925.97,325.98
2024-03-18,South,Product C,Wholesale,45,18984.88,10338.77,8646.11
2024-03-18,South,Product D,Wholesale,32,13134.35,10815.99,2318.36
